"city","lat","lng","country"
"Kotlas","61.2631","46.6631","Russia"
"Chapel Hill","35.9270","-79.0391","United States"
"Pontiac","42.6493","-83.2878","United States"
"Linares","38.0833","-3.6334","Spain"
"Novi","42.4786","-83.4893","United States"
"Port Charlotte","26.9918","-82.1140","United States"
"St. Clair Shores","42.4921","-82.8957","United States"
"Beckley","37.7877","-81.1840","United States"
"Clay","43.1809","-76.1955","United States"
"Huazhou","32.6804","112.0800","China"
"Sanford","28.7893","-81.2760","United States"
"San Felipe","-32.7500","-70.7200","Chile"
"Kavála","40.9412","24.4018","Greece"
"Gannan","47.9204","123.5100","China"
"Midland","43.6239","-84.2316","United States"
"Royal Oak","42.5084","-83.1539","United States"
"Bangor","44.8322","-68.7906","United States"
"Bartlett","35.2337","-89.8195","United States"
"San Rafael","37.9904","-122.5222","United States"
"San Francisco","-31.4300","-62.0900","Argentina"
"Goldsboro","35.3777","-77.9720","United States"
"Mikhaylovka","50.0679","43.2175","Russia"
"Solnechnogorsk","56.1807","36.9809","Russia"
"Bowie","38.9574","-76.7422","United States"
"Tezpur","26.6338","92.8000","India"
"Lewiston","44.0915","-70.1681","United States"
"Columbus","39.2094","-85.9183","United States"
"Towson","39.3944","-76.6190","United States"
"Orland Park","41.6075","-87.8619","United States"
"Arsen’yev","44.1623","133.2823","Russia"
"Plymouth","41.8783","-70.6309","United States"
"Casa Grande","32.9068","-111.7624","United States"
"Aketi","2.7405","23.7800","Congo (Kinshasa)"
"Staunton","38.1593","-79.0611","United States"
"San Pedro","-24.2196","-64.8700","Argentina"
"Des Plaines","42.0344","-87.9008","United States"
"Manchester","41.7753","-72.5242","United States"
"Santee","32.8554","-116.9851","United States"
"Spring","30.0613","-95.3830","United States"
"Allanmyo","19.3783","95.2279","Burma"
"Borovichi","58.3978","33.8974","Russia"
"António Enes","-16.2300","39.9100","Mozambique"
"Hot Springs","34.4902","-93.0498","United States"
"Walla Walla","46.0669","-118.3365","United States"
"Qŭnghirot","43.0704","58.9000","Uzbekistan"
"Tiznit","29.7104","-9.7400","Morocco"
"Piscataway","40.5467","-74.4636","United States"
"Hendersonville","36.3063","-86.5998","United States"
"Titusville","28.5727","-80.8193","United States"
"Xankəndi","39.8156","46.7520","Azerbaijan"
"Kentaū","43.5165","68.5199","Kazakhstan"
"Cheremkhovo","53.1588","103.0739","Russia"
"Greenwood","39.6019","-86.1073","United States"
"Heroica Caborca","30.7161","-112.1642","Mexico"
"Midwest City","35.4630","-97.3709","United States"
"Manhattan","39.1885","-96.6047","United States"
"Punta Alta","-38.8800","-62.0800","Argentina"
"St. Peters","38.7825","-90.6061","United States"
"Taunton","41.9036","-71.0943","United States"
"General Pico","-35.6596","-63.7700","Argentina"
"Roslavl’","53.9509","32.8604","Russia"
"Cruzeiro do Sul","-7.6300","-72.6700","Brazil"
"Los Andes","-32.8296","-70.6000","Chile"
"East Stroudsburg","41.0023","-75.1779","United States"
"Ridder","50.3554","83.5149","Kazakhstan"
"Smyrna","33.8633","-84.5168","United States"
"Tinley Park","41.5670","-87.8050","United States"
"Diamond Bar","33.9991","-117.8161","United States"
"Weymouth Town","42.1984","-70.9466","United States"
"Garzón","2.2104","-75.6500","Colombia"
"Bradenton","27.4900","-82.5740","United States"
"Jackson","40.0980","-74.3579","United States"
"Bayan Hot","38.8390","105.6686","China"
"South Hill","47.1203","-122.2848","United States"
"Pittsfield","42.4517","-73.2605","United States"
"Richland","46.2826","-119.2937","United States"
"Huntersville","35.4057","-80.8729","United States"
"Rotorua","-38.1317","176.2483","New Zealand"
"Shoreline","47.7564","-122.3426","United States"
"Hof","50.3170","11.9167","Germany"
"Paita","-5.0900","-81.1200","Peru"
"Lesnoy","58.6436","59.7983","Russia"
"Nova Viçosa","-17.8800","-39.3700","Brazil"
"Novato","38.0920","-122.5576","United States"
"Commerce City","39.8643","-104.8433","United States"
"Sérres","41.0860","23.5497","Greece"
"Changling","44.2700","123.9900","China"
"Cartersville","34.1632","-84.8007","United States"
"Dearborn Heights","42.3164","-83.2769","United States"
"Umm Ruwaba","12.9104","31.2000","Sudan"
"Kingston","41.9295","-73.9968","United States"
"Parachinar","33.8992","70.1008","Pakistan"
"Sayanogorsk","53.0894","91.4004","Russia"
"Arqalyq","50.2418","66.8976","Kazakhstan"
"Chicopee","42.1764","-72.5719","United States"
"Gelendzhik","44.5748","38.0644","Russia"
"Vyaz’ma","55.2122","34.2918","Russia"
"Brive-la-Gaillarde","45.1504","1.5333","France"
"Hazleton","40.9504","-75.9724","United States"
"Xinqing","48.2363","129.5059","China"
"Placetas","22.3158","-79.6555","Cuba"
"Wagga Wagga","-35.1222","147.3400","Australia"
"Concórdia","-27.2300","-52.0300","Brazil"
"Highland","34.1113","-117.1654","United States"
"Lake Havasu City","34.5006","-114.3113","United States"
"Kribi","2.9404","9.9100","Cameroon"
"Kettering","39.6957","-84.1496","United States"
"Euless","32.8508","-97.0799","United States"
"Wayne","40.9481","-74.2453","United States"
"Tadmur","34.5504","38.2833","Syria"
"Palm Beach Gardens","26.8486","-80.1660","United States"
"Watertown","43.9734","-75.9095","United States"
"Grants Pass","42.4333","-123.3316","United States"
"Blue Springs","39.0123","-94.2722","United States"
"West Haven","41.2739","-72.9672","United States"
"Colton","34.0538","-117.3254","United States"
"Union","42.1258","-76.0329","United States"
"Caldwell","43.6454","-116.6599","United States"
"Ning’an","44.3313","129.4659","China"
"Fond du Lac","43.7718","-88.4397","United States"
"Arroyo Grande","35.1242","-120.5845","United States"
"Cathedral City","33.8363","-116.4642","United States"
"Cape Girardeau","37.3108","-89.5596","United States"
"El Banco","9.0003","-73.9800","Colombia"
"Chivilcoy","-34.9000","-60.0400","Argentina"
"Penápolis","-21.4100","-50.0800","Brazil"
"Delano","35.7670","-119.2637","United States"
"Stonecrest","33.6843","-84.1373","United States"
"Twin Falls","42.5648","-114.4617","United States"
"Williamsport","41.2398","-77.0371","United States"
"Krasnokamensk","50.0665","118.0265","Russia"
"Ilha de Moçambique","-15.0399","40.6822","Mozambique"
"Eagle Pass","28.7125","-100.4840","United States"
"Normal","40.5220","-88.9877","United States"
"Ash Shiḩr","14.7593","49.6092","Yemen"
"Leesburg","39.1058","-77.5544","United States"
"Beaufort","32.4606","-80.7245","United States"
"Parker","39.5084","-104.7755","United States"
"Hacienda Heights","33.9970","-117.9728","United States"
"Southaven","34.9514","-89.9787","United States"
"Nuevitas","21.5456","-77.2644","Cuba"
"Brunswick","31.1450","-81.4740","United States"
"Grapevine","32.9343","-97.0744","United States"
"Ruteng","-8.6118","120.4698","Indonesia"
"Chiquinquirá","5.6204","-73.8199","Colombia"
"Bozeman","45.6828","-111.0549","United States"
"Azul","-36.7796","-59.8700","Argentina"
"Chicoutimi","48.4333","-71.0667","Canada"
"Mount Prospect","42.0641","-87.9375","United States"
"Severomorsk","69.0731","33.4231","Russia"
"Elyria","41.3761","-82.1063","United States"
"Bījār","35.8741","47.5937","Iran"
"Vyshniy Volochëk","57.5830","34.5631","Russia"
"Markala","13.6704","-6.0700","Mali"
"Upata","8.0204","-62.4100","Venezuela"
"Yucaipa","34.0336","-117.0430","United States"
"Pamplona","7.3904","-72.6600","Colombia"
"DeSoto","32.5992","-96.8633","United States"
"Lenexa","38.9609","-94.8018","United States"
"Brookhaven","33.8744","-84.3314","United States"
"West Sacramento","38.5557","-121.5504","United States"
"Buguruslan","53.6630","52.4330","Russia"
"Ilo","-17.6400","-71.3400","Peru"
"Parsippany-Troy Hills","40.8601","-74.4238","United States"
"Lewiston","46.3934","-116.9934","United States"
"Bellevue","41.1536","-95.9357","United States"
"Grand Island","40.9214","-98.3584","United States"
"Wesley Chapel","28.2106","-82.3238","United States"
"Río Tercero","-32.1796","-64.1200","Argentina"
"Wheaton","41.8561","-88.1083","United States"
"Kateríni","40.2723","22.5025","Greece"
"Qing’an","46.8719","127.5118","China"
"Tingo María","-9.2896","-75.9900","Peru"
"Tigard","45.4237","-122.7845","United States"
"Banes","20.9629","-75.7186","Cuba"
"Minnetonka","44.9332","-93.4617","United States"
"Peabody","42.5335","-70.9724","United States"
"Alexandroúpoli","40.8486","25.8744","Greece"
"Milford city ","41.2255","-73.0625","United States"
"Mercedes","-34.6600","-59.4400","Argentina"
"Palm Desert","33.7378","-116.3695","United States"
"Livny","52.4248","37.6044","Russia"
"Lompoc","34.6618","-120.4714","United States"
"Pinellas Park","27.8589","-82.7076","United States"
"Port Shepstone","-30.7195","30.4600","South Africa"
"Lorica","9.2419","-75.8160","Colombia"
"Krasnokamsk","58.0747","55.7443","Russia"
"Siena","43.3170","11.3500","Italy"
"Farmington","36.7555","-108.1823","United States"
"Stratford","41.2070","-73.1305","United States"
"New Plymouth","-39.0556","174.0748","New Zealand"
"Porirua","-41.1219","174.8524","New Zealand"
"Thongwa","16.7547","96.5193","Burma"
"Jaén","-5.7096","-78.8100","Peru"
"Bundaberg","-24.8791","152.3509","Australia"
"Glendora","34.1449","-117.8467","United States"
"Apple Valley","44.7457","-93.2006","United States"
"Chambersburg","39.9315","-77.6556","United States"
"Hamilton","32.2942","-64.7839","Bermuda"
"Basankusu","1.2337","19.8000","Congo (Kinshasa)"
"Tayshet","55.9277","97.9877","Russia"
"Nyagan’","62.1465","65.3814","Russia"
"Howell","40.1819","-74.1977","United States"
"Kimry","56.8691","37.3444","Russia"
"Walvisbaai","-22.9575","14.5053","Namibia"
"Edina","44.8914","-93.3602","United States"
"Levittown","40.1537","-74.8530","United States"
"Gwadar","25.1390","62.3286","Pakistan"
"Kentwood","42.8852","-85.5925","United States"
"Burien","47.4762","-122.3393","United States"
"Sierra Vista","31.5630","-110.3153","United States"
"Hoffman Estates","42.0639","-88.1468","United States"
"Apopka","28.7013","-81.5303","United States"
"Emden","53.3667","7.2167","Germany"
"Florissant","38.7996","-90.3269","United States"
"Tefé","-3.3600","-64.7000","Brazil"
"Bloomsburg","41.0026","-76.4561","United States"
"Tarma","-11.4100","-75.7300","Peru"
"Tulun","54.5653","100.5654","Russia"
"St. Cloud","28.2294","-81.2829","United States"
"Coral Gables","25.7037","-80.2715","United States"
"Hinesville","31.8247","-81.6135","United States"
"Kyshtym","55.7000","60.5595","Russia"
"Irondequoit","43.2096","-77.5705","United States"
"East Hartford","41.7634","-72.6152","United States"
"Ye","15.2533","97.8679","Burma"
"Mahalapye","-23.1000","26.8200","Botswana"
"Mweka","-4.8396","21.5700","Congo (Kinshasa)"
"New Bern","35.0955","-77.0723","United States"
"Rowland Heights","33.9716","-117.8911","United States"
"Xánthi","41.1418","24.8836","Greece"
"Passau","48.5670","13.4666","Germany"
"Turbo","8.1004","-76.7400","Colombia"
"Hua Hin","12.5697","99.9443","Thailand"
"Apex","35.7246","-78.8698","United States"
"Arjona","10.2600","-75.3500","Colombia"
"Summerville","33.0016","-80.1795","United States"
"Orangetown","41.0526","-73.9475","United States"
"Sawahlunto","-0.6663","100.7833","Indonesia"
"Collierville","35.0471","-89.6988","United States"
"Methuen Town","42.7340","-71.1889","United States"
"Catalina Foothills","32.3041","-110.8835","United States"
"Ferreñafe","-6.6300","-79.8000","Peru"
"An Nabk","34.0170","36.7333","Syria"
"North Bay","46.3000","-79.4500","Canada"
"Siguiri","11.4171","-9.1666","Guinea"
"Otradnyy","53.3778","51.3474","Russia"
"Gogrial","8.5337","28.1167","South Sudan"
"Poway","32.9872","-117.0201","United States"
"Pozi","23.4611","120.2419","Taiwan"
"Korogwe","-5.0896","38.5400","Tanzania"
"Lindong","43.9837","119.1834","China"
"Kahemba","-7.2829","19.0000","Congo (Kinshasa)"
"Smyrna","35.9722","-86.5253","United States"
"Ashburn","39.0300","-77.4711","United States"
"Minot","48.2374","-101.2780","United States"
"Monchegorsk","67.9291","32.8287","Russia"
"Azusa","34.1386","-117.9124","United States"
"Wylie","33.0362","-96.5161","United States"
"Traverse City","44.7547","-85.6035","United States"
"Tacheng","46.7500","82.9500","China"
"Lota","-37.0896","-73.1600","Chile"
"Lacey","47.0458","-122.7934","United States"
"Zyryanovsk","49.7453","84.2548","Kazakhstan"
"Dunwoody","33.9418","-84.3122","United States"
"Troy","42.7354","-73.6751","United States"
"Berber","18.0170","33.9833","Sudan"
"Downers Grove","41.7949","-88.0170","United States"
"Bullhead City","35.1205","-114.5460","United States"
"Ifakara","-8.1296","36.6800","Tanzania"
"Bedford","32.8464","-97.1350","United States"
"Wilson","35.7312","-77.9284","United States"
"Villa Mercedes","-33.6896","-65.4700","Argentina"
"Ruzayevka","54.0643","44.9244","Russia"
"Bentonville","36.3550","-94.2299","United States"
"Murray","40.6498","-111.8874","United States"
"Libertador General San Martín","-23.8195","-64.7900","Argentina"
"Cuyahoga Falls","41.1641","-81.5207","United States"
"Timimoun","29.2365","0.2700","Algeria"
"Leander","30.5728","-97.8633","United States"
"I-n-Salah","27.2166","2.4666","Algeria"
"Mishawaka","41.6736","-86.1669","United States"
"Yong’an","31.0504","109.5167","China"
"Roswell","33.3730","-104.5294","United States"
"Monroe","41.9154","-83.3850","United States"
"Severn","39.1355","-76.6958","United States"
"Cumberland","39.6515","-78.7585","United States"
"Mollendo","-17.0200","-72.0200","Peru"
"St. Louis Park","44.9488","-93.3649","United States"
"Verkhnyaya Salda","58.0502","60.5498","Russia"
"Changyŏn","38.2517","125.1021","Korea, North"
"Reedley","36.5983","-119.4473","United States"
"Slobodskoy","58.7185","50.1880","Russia"
"Pascagoula","30.3665","-88.5507","United States"
"Madison","34.7114","-86.7626","United States"
"East Lansing","42.7480","-84.4835","United States"
"Waingapu","-9.6582","120.2530","Indonesia"
"Portage","42.2000","-85.5906","United States"
"Kannapolis","35.4764","-80.6403","United States"
"Rancho Santa Margarita","33.6317","-117.5989","United States"
"Cedar Hill","32.5809","-96.9592","United States"
"Lawrence","39.8674","-85.9904","United States"
"Tuckahoe","37.5878","-77.5858","United States"
"Megion","61.0608","76.0953","Russia"
"East Brunswick","40.4281","-74.4179","United States"
"Uniontown","39.8994","-79.7244","United States"
"Rio Grande City","26.3808","-98.8216","United States"
"Paducah","37.0711","-88.6435","United States"
"Namtu","23.0837","97.4000","Burma"
"Cookeville","36.1484","-85.5114","United States"
"Findlay","41.0467","-83.6379","United States"
"Stillwater","36.1315","-97.0740","United States"
"Port Macquarie","-31.4450","152.9187","Australia"
"Torzhok","57.0291","34.9787","Russia"
"Danville","40.1423","-87.6114","United States"
"Niagara Falls","43.0921","-79.0147","United States"
"Serdar","38.9755","56.2778","Turkmenistan"
"Wakema","16.6133","95.1829","Burma"
"Bulungu","-4.5496","18.6000","Congo (Kinshasa)"
"Enid","36.4061","-97.8701","United States"
"Upper Buchanan","5.9161","-10.0525","Liberia"
"Wauwatosa","43.0615","-88.0347","United States"
"San Jacinto","33.7970","-116.9915","United States"
"Palm Springs","33.8017","-116.5382","United States"
"Morehead City","34.7304","-76.7386","United States"
"Belaya Kalitva","48.1865","40.7861","Russia"
"Bel Air South","39.5051","-76.3197","United States"
"East Honolulu","21.2975","-157.7211","United States"
"Mildura","-34.1850","142.1514","Australia"
"Cutral-Có","-38.9400","-69.2400","Argentina"
"Luwuk","-0.9396","122.7900","Indonesia"
"Ålesund","62.5454","6.3880","Norway"
"Littleton","39.5915","-105.0188","United States"
"Al Madrah Samā’il","23.3032","57.9782","Oman"
"Draper","40.4956","-111.8607","United States"
"Lincoln","38.8759","-121.2916","United States"
"Glenview","42.0825","-87.8216","United States"
"Amahai","-3.3281","128.9405","Indonesia"
"San Lorenzo","-28.1200","-58.7700","Argentina"
"Dublin","40.1112","-83.1453","United States"
"West Orange","40.7893","-74.2627","United States"
"East Providence","41.8065","-71.3565","United States"
"Chesterfield","38.6588","-90.5803","United States"
"Kafue","-15.7800","28.1800","Zambia"
"Newark","37.5204","-122.0312","United States"
"Roseville","42.5074","-82.9369","United States"
"Gryazi","52.4948","39.9343","Russia"
"Jeffersonville","38.3375","-85.7026","United States"
"Ladysmith","-28.5495","29.7800","South Africa"
"McLean","38.9436","-77.1943","United States"
"Mozhga","56.4548","52.1843","Russia"
"Keller","32.9337","-97.2255","United States"
"Sahuarita","31.9328","-110.9654","United States"
"Antalaha","-14.8833","50.2833","Madagascar"
"Euclid","41.5904","-81.5188","United States"
"Sandusky","41.4437","-82.7149","United States"
"P’ot’i","42.1557","41.6716","Georgia"
"Carrollton","33.5818","-85.0837","United States"
"Tres Arroyos","-38.3700","-60.2699","Argentina"
"Danville","36.5831","-79.4088","United States"
"Mentor","41.6895","-81.3361","United States"
"Poso","-1.3896","120.7600","Indonesia"
"Qingyuan","24.5004","108.6667","China"
"Dīla","6.4104","38.3100","Ethiopia"
"Amursk","50.2228","136.8974","Russia"
"Beaumont","33.9070","-116.9762","United States"
"Beavercreek","39.7310","-84.0624","United States"
"Sandnes","58.8454","5.6900","Norway"
"Pine Bluff","34.2116","-92.0178","United States"
